decision_rate_h,mean_service_s,deadline_s,Q,empirical_status
60,41.71689497716895,90.0,0.4818027405558852,approximate cadence implied by 10-15 decisions / 15-20 min
60,41.954337899543376,90.0,0.47543680773952945,approximate cadence implied by 10-15 decisions / 15-20 min
60,42.1917808219178,90.0,0.4690656410174885,approximate cadence implied by 10-15 decisions / 15-20 min
60,42.42922374429224,90.0,0.4626896987899041,approximate cadence implied by 10-15 decisions / 15-20 min
60,42.666666666666664,90.0,0.4563094304869995,approximate cadence implied by 10-15 decisions / 15-20 min
60,42.90410958904109,90.0,0.44992527669280136,approximate cadence implied by 10-15 decisions / 15-20 min
60,43.141552511415526,90.0,0.4435376692689475,approximate cadence implied by 10-15 decisions / 15-20 min
60,43.37899543378995,90.0,0.4371470314784611,approximate cadence implied by 10-15 decisions / 15-20 min
60,43.61643835616438,90.0,0.4307537781093831,approximate cadence implied by 10-15 decisions / 15-20 min
60,43.85388127853881,90.0,0.4243583155981579,approximate cadence implied by 10-15 decisions / 15-20 min
60,44.09132420091324,90.0,0.41796104215268104,approximate cadence implied by 10-15 decisions / 15-20 min
60,44.32876712328767,90.0,0.41156234787491497,approximate cadence implied by 10-15 decisions / 15-20 min
60,44.566210045662096,90.0,0.4051626148829946,approximate cadence implied by 10-15 decisions / 15-20 min
60,44.80365296803653,90.0,0.39876221743273954,approximate cadence implied by 10-15 decisions / 15-20 min
60,45.04109589041096,90.0,0.3923615220385103,approximate cadence implied by 10-15 decisions / 15-20 min
60,45.278538812785385,90.0,0.3859608875933313,approximate cadence implied by 10-15 decisions / 15-20 min
60,45.51598173515981,90.0,0.37956066548822726,approximate cadence implied by 10-15 decisions / 15-20 min
60,45.75342465753425,90.0,0.3731611997307144,approximate cadence implied by 10-15 decisions / 15-20 min
60,45.990867579908674,90.0,0.36676282706238994,approximate cadence implied by 10-15 decisions / 15-20 min
60,46.2283105022831,90.0,0.3603658770755785,approximate cadence implied by 10-15 decisions / 15-20 min
60,46.465753424657535,90.0,0.3539706723289836,approximate cadence implied by 10-15 decisions / 15-20 min
60,46.70319634703196,90.0,0.34757752846231416,approximate cadence implied by 10-15 decisions / 15-20 min
60,46.94063926940639,90.0,0.341186754309834,approximate cadence implied by 10-15 decisions / 15-20 min
60,47.17808219178082,90.0,0.3347986520128195,approximate cadence implied by 10-15 decisions / 15-20 min
60,47.41552511415525,90.0,0.3284135171308756,approximate cadence implied by 10-15 decisions / 15-20 min
60,47.65296803652968,90.0,0.3220316387521027,approximate cadence implied by 10-15 decisions / 15-20 min
60,47.890410958904106,90.0,0.31565329960206934,approximate cadence implied by 10-15 decisions / 15-20 min
60,48.12785388127854,90.0,0.30927877615158683,approximate cadence implied by 10-15 decisions / 15-20 min
60,48.36529680365297,90.0,0.3029083387232574,approximate cadence implied by 10-15 decisions / 15-20 min
60,48.602739726027394,90.0,0.2965422515967763,approximate cadence implied by 10-15 decisions / 15-20 min
60,48.84018264840182,90.0,0.29018077311298274,approximate cadence implied by 10-15 decisions / 15-20 min
60,49.077625570776256,90.0,0.2838241557766388,approximate cadence implied by 10-15 decisions / 15-20 min
60,49.31506849315068,90.0,0.27747264635792773,approximate cadence implied by 10-15 decisions / 15-20 min
60,49.55251141552511,90.0,0.2711264859926673,approximate cadence implied by 10-15 decisions / 15-20 min
60,49.789954337899545,90.0,0.26478591028122167,approximate cadence implied by 10-15 decisions / 15-20 min
60,50.02739726027397,90.0,0.2584511493861179,approximate cadence implied by 10-15 decisions / 15-20 min
60,50.2648401826484,90.0,0.252122428128354,approximate cadence implied by 10-15 decisions / 15-20 min
60,50.502283105022826,90.0,0.24579996608240093,approximate cadence implied by 10-15 decisions / 15-20 min
60,50.73972602739726,90.0,0.23948397766989576,approximate cadence implied by 10-15 decisions / 15-20 min
60,50.97716894977169,90.0,0.23317467225202837,approximate cadence implied by 10-15 decisions / 15-20 min
60,51.214611872146115,90.0,0.22687225422061624,approximate cadence implied by 10-15 decisions / 15-20 min
60,51.45205479452054,90.0,0.2205769230878829,approximate cadence implied by 10-15 decisions / 15-20 min
60,51.68949771689498,90.0,0.21428887357492732,approximate cadence implied by 10-15 decisions / 15-20 min
60,51.926940639269404,90.0,0.20800829569890325,approximate cadence implied by 10-15 decisions / 15-20 min
60,52.16438356164383,90.0,0.20173537485890355,approximate cadence implied by 10-15 decisions / 15-20 min
60,52.401826484018265,90.0,0.19547029192056117,approximate cadence implied by 10-15 decisions / 15-20 min
60,52.63926940639269,90.0,0.1892132232993738,approximate cadence implied by 10-15 decisions / 15-20 min
60,52.87671232876712,90.0,0.1829643410427545,approximate cadence implied by 10-15 decisions / 15-20 min
60,53.11415525114155,90.0,0.17672381291082426,approximate cadence implied by 10-15 decisions / 15-20 min
60,53.35159817351598,90.0,0.17049180245594958,approximate cadence implied by 10-15 decisions / 15-20 min
60,53.58904109589041,90.0,0.16426846910103743,approximate cadence implied by 10-15 decisions / 15-20 min
60,53.826484018264836,90.0,0.15805396821659523,approximate cadence implied by 10-15 decisions / 15-20 min
60,54.06392694063927,90.0,0.1518484511965703,approximate cadence implied by 10-15 decisions / 15-20 min
60,54.3013698630137,90.0,0.14565206553297622,approximate cadence implied by 10-15 decisions / 15-20 min
60,54.538812785388124,90.0,0.13946495488931715,approximate cadence implied by 10-15 decisions / 15-20 min
60,54.77625570776255,90.0,0.13328725917282447,approximate cadence implied by 10-15 decisions / 15-20 min
60,55.013698630136986,90.0,0.1271191146055163,approximate cadence implied by 10-15 decisions / 15-20 min
60,55.25114155251141,90.0,0.12096065379409246,approximate cadence implied by 10-15 decisions / 15-20 min
60,55.48858447488584,90.0,0.11481200579867537,approximate cadence implied by 10-15 decisions / 15-20 min
60,55.726027397260275,90.0,0.10867329620041219,approximate cadence implied by 10-15 decisions / 15-20 min
60,55.9634703196347,90.0,0.10254464716795393,approximate cadence implied by 10-15 decisions / 15-20 min
60,56.20091324200913,90.0,0.09642617752281431,approximate cadence implied by 10-15 decisions / 15-20 min
60,56.438356164383556,90.0,0.09031800280363453,approximate cadence implied by 10-15 decisions / 15-20 min
60,56.67579908675799,90.0,0.08422023532935813,approximate cadence implied by 10-15 decisions / 15-20 min
60,56.91324200913242,90.0,0.07813298426133453,approximate cadence implied by 10-15 decisions / 15-20 min
60,57.150684931506845,90.0,0.07205635566436172,approximate cadence implied by 10-15 decisions / 15-20 min
60,57.38812785388127,90.0,0.06599045256668415,approximate cadence implied by 10-15 decisions / 15-20 min
60,57.62557077625571,90.0,0.05993537501895732,approximate cadence implied by 10-15 decisions / 15-20 min
60,57.863013698630134,90.0,0.05389122015219716,approximate cadence implied by 10-15 decisions / 15-20 min
60,58.10045662100456,90.0,0.04785808223472106,approximate cadence implied by 10-15 decisions / 15-20 min
60,58.337899543378995,90.0,0.04183605272810137,approximate cadence implied by 10-15 decisions / 15-20 min
60,58.57534246575342,90.0,0.03582522034214215,approximate cadence implied by 10-15 decisions / 15-20 min
60,58.81278538812785,90.0,0.02982567108889006,approximate cadence implied by 10-15 decisions / 15-20 min
60,59.05022831050228,90.0,0.023837488335701103,approximate cadence implied by 10-15 decisions / 15-20 min
60,59.28767123287671,90.0,0.017860752857367587,approximate cadence implied by 10-15 decisions / 15-20 min
60,59.52511415525114,90.0,0.011895542887327231,approximate cadence implied by 10-15 decisions / 15-20 min
60,59.762557077625566,90.0,0.005941934167961252,approximate cadence implied by 10-15 decisions / 15-20 min
60,60.0,90.0,0.0,approximate cadence implied by 10-15 decisions / 15-20 min
